model,year,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,displ_level,cyl_level,air_pollution_score_level,city_mpg_level,hwy_mpg_level,cmb_mpg_level,greenhouse_gas_score_level
MITSUBISHI Outlander,2010,3.0,6.0,SemiAuto-6,2WD,Gasoline,FA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2010,3.0,6.0,SemiAuto-6,4WD,Gasoline,FA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high
MITSUBISHI Outlander,2010,3.0,6.0,SemiAuto-6,2WD,Gasoline,CA,SUV,6.0,19,25,21,5.0,no,medium,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
MITSUBISHI Outlander,2010,3.0,6.0,SemiAuto-6,4WD,Gasoline,CA,SUV,6.0,18,24,20,5.0,no,medium,mod_high,mod_high,mod_high,medium,mod_high,mod_high
NISSAN 370Z,2010,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z,2010,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z,2010,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z,2010,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z Roadster,2010,3.7,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z Roadster,2010,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,7.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z Roadster,2010,3.7,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,25,20,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN 370Z Roadster,2010,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima,2010,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,9.0,23,32,27,7.0,yes,medium,medium,high,high,high,high,mod_high
NISSAN Altima,2010,3.5,6.0,Man-6,2WD,Gasoline,CA,midsize car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima,2010,3.5,6.0,Other-1,2WD,Gasoline,CA,midsize car,7.0,20,27,23,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima,2010,2.5,4.0,CVT,2WD,Gasoline,FA,midsize car,6.0,23,32,27,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima,2010,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,6.0,23,32,27,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima,2010,3.5,6.0,Man-6,2WD,Gasoline,FA,midsize car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima,2010,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6.0,20,27,23,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Man-6,2WD,Gasoline,CA,small car,9.0,23,31,26,7.0,yes,medium,medium,high,high,high,high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Other-1,2WD,Gasoline,CA,small car,9.0,23,32,26,7.0,yes,medium,medium,high,high,high,high,mod_high
NISSAN Altima Coupe,2010,3.5,6.0,Man-6,2WD,Gasoline,CA,small car,7.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima Coupe,2010,3.5,6.0,Other-1,2WD,Gasoline,CA,small car,7.0,20,27,23,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Man-6,2WD,Gasoline,FA,small car,6.0,23,31,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Other-1,2WD,Gasoline,FA,small car,6.0,23,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Man-6,2WD,Gasoline,CA,small car,6.0,23,31,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima Coupe,2010,2.5,4.0,Other-1,2WD,Gasoline,CA,small car,6.0,23,32,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Altima Coupe,2010,3.5,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,27,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima Coupe,2010,3.5,6.0,Other-1,2WD,Gasoline,FA,small car,6.0,20,27,23,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Altima Hybrid,2010,2.5,4.0,CVT,2WD,Gasoline,CA,midsize car,9.0,35,33,34,9.0,yes,medium,medium,high,high,high,high,high
NISSAN Armada,2010,5.6,8.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,12,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Armada,2010,5.6,8.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,12,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Armada,2010,5.6,8.0,Auto-5,2WD,Gasoline,CA,SUV,6.0,12,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Armada,2010,5.6,8.0,Auto-5,4WD,Gasoline,CA,SUV,6.0,12,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Cube,2010,1.8,4.0,Man-6,2WD,Gasoline,FA,station wagon,6.0,25,30,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Cube,2010,1.8,4.0,CVT,2WD,Gasoline,FA,station wagon,6.0,27,31,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Cube,2010,1.8,4.0,Man-6,2WD,Gasoline,CA,station wagon,6.0,25,30,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Cube,2010,1.8,4.0,CVT,2WD,Gasoline,CA,station wagon,6.0,27,31,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Frontier,2010,2.5,4.0,Auto-5,2WD,Gasoline,CA,pickup,7.0,17,22,19,4.0,no,medium,medium,mod_high,medium,medium,medium,medium
NISSAN Frontier,2010,2.5,4.0,Man-5,2WD,Gasoline,CA,pickup,7.0,19,23,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Frontier,2010,4.0,6.0,Auto-5,2WD,Gasoline,CA,pickup,7.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Frontier,2010,4.0,6.0,Man-6,2WD,Gasoline,CA,pickup,7.0,16,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Frontier,2010,4.0,6.0,Auto-5,4WD,Gasoline,CA,pickup,7.0,14,19,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
NISSAN Frontier,2010,4.0,6.0,Man-6,4WD,Gasoline,CA,pickup,7.0,15,19,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Frontier,2010,2.5,4.0,Auto-5,2WD,Gasoline,FA,pickup,6.0,17,22,19,4.0,no,medium,medium,mod_high,medium,medium,medium,medium
NISSAN Frontier,2010,2.5,4.0,Man-5,2WD,Gasoline,FA,pickup,6.0,19,23,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Frontier,2010,4.0,6.0,Auto-5,2WD,Gasoline,FA,pickup,6.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Frontier,2010,4.0,6.0,Man-6,2WD,Gasoline,FA,pickup,6.0,16,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Frontier,2010,4.0,6.0,Auto-5,4WD,Gasoline,FA,pickup,6.0,14,19,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
NISSAN Frontier,2010,4.0,6.0,Man-6,4WD,Gasoline,FA,pickup,6.0,15,19,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN GT-R,2010,3.8,6.0,AutoMan-6,4WD,Gasoline,CA,small car,7.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN GT-R,2010,3.8,6.0,AutoMan-6,4WD,Gasoline,FA,small car,6.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN Maxima,2010,3.5,6.0,Other-1,2WD,Gasoline,CA,midsize car,7.0,19,26,22,6.0,yes,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Maxima,2010,3.5,6.0,Other-1,2WD,Gasoline,FA,midsize car,6.0,19,26,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Murano,2010,3.5,6.0,CVT,2WD,Gasoline,CA,SUV,7.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Murano,2010,3.5,6.0,CVT,4WD,Gasoline,CA,SUV,7.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Murano,2010,3.5,6.0,CVT,2WD,Gasoline,FA,SUV,6.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Murano,2010,3.5,6.0,CVT,4WD,Gasoline,FA,SUV,6.0,18,23,20,5.0,no,mod_high,mod_high,mod_high,mod_high,medium,mod_high,mod_high
NISSAN Pathfinder,2010,4.0,6.0,SemiAuto-5,2WD,Gasoline,CA,SUV,7.0,15,22,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN Pathfinder,2010,4.0,6.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,14,20,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
NISSAN Pathfinder,2010,4.0,6.0,SemiAuto-5,2WD,Gasoline,FA,SUV,6.0,15,22,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN Pathfinder,2010,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,14,20,16,3.0,no,mod_high,mod_high,mod_high,low,low,low,low
NISSAN Pathfinder,2010,5.6,8.0,SemiAuto-5,4WD,Gasoline,FA,SUV,6.0,13,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Pathfinder,2010,5.6,8.0,SemiAuto-5,4WD,Gasoline,CA,SUV,6.0,13,18,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Pathfinder FE+,2010,4.0,6.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
NISSAN Pathfinder FE+,2010,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
NISSAN Rogue,2010,2.5,4.0,CVT,2WD,Gasoline,CA,SUV,9.0,22,27,24,7.0,yes,medium,medium,high,high,mod_high,mod_high,mod_high
NISSAN Rogue,2010,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,9.0,21,26,23,6.0,yes,medium,medium,high,mod_high,mod_high,mod_high,mod_high
NISSAN Rogue,2010,2.5,4.0,CVT,2WD,Gasoline,FA,SUV,6.0,22,27,24,7.0,yes,medium,medium,mod_high,high,mod_high,mod_high,mod_high
NISSAN Rogue,2010,2.5,4.0,CVT,4WD,Gasoline,FA,SUV,6.0,21,26,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Rogue,2010,2.5,4.0,CVT,2WD,Gasoline,CA,SUV,6.0,22,27,24,7.0,yes,medium,medium,mod_high,high,mod_high,mod_high,mod_high
NISSAN Rogue,2010,2.5,4.0,CVT,4WD,Gasoline,CA,SUV,6.0,21,26,23,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Sentra,2010,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,9.0,24,31,27,7.0,yes,low,medium,high,high,high,high,mod_high
NISSAN Sentra,2010,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,9.0,26,34,29,8.0,yes,low,medium,high,high,high,high,high
NISSAN Sentra,2010,2.0,4.0,Man-6,2WD,Gasoline,FA,midsize car,6.0,24,31,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Sentra,2010,2.0,4.0,CVT,2WD,Gasoline,FA,midsize car,6.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Sentra,2010,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,6.0,24,31,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Sentra,2010,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,6.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Sentra,2010,2.5,4.0,Man-6,2WD,Gasoline,FA,midsize car,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Sentra,2010,2.5,4.0,Other-1,2WD,Gasoline,FA,midsize car,6.0,24,30,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Sentra,2010,2.5,4.0,Man-6,2WD,Gasoline,CA,midsize car,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
NISSAN Sentra,2010,2.5,4.0,Other-1,2WD,Gasoline,CA,midsize car,6.0,24,30,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
NISSAN Titan,2010,5.6,8.0,Auto-5,2WD,Gasoline,FA,pickup,6.0,13,18,15,2.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Titan,2010,5.6,8.0,Auto-5,4WD,Gasoline,FA,pickup,6.0,12,17,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Titan,2010,5.6,8.0,Auto-5,2WD,Gasoline,CA,pickup,6.0,13,18,15,2.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Titan,2010,5.6,8.0,Auto-5,4WD,Gasoline,CA,pickup,6.0,12,17,14,1.0,no,high,mod_high,mod_high,low,low,low,low
NISSAN Versa,2010,1.6,4.0,Auto-4,2WD,Gasoline,CA,midsize car,7.0,26,33,28,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.6,4.0,Man-5,2WD,Gasoline,CA,midsize car,7.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.8,4.0,Auto-4,2WD,Gasoline,CA,midsize car,7.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Versa,2010,1.8,4.0,Man-6,2WD,Gasoline,CA,midsize car,7.0,26,31,28,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.8,4.0,CVT,2WD,Gasoline,CA,midsize car,7.0,28,34,30,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.6,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6.0,26,33,28,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.6,4.0,Man-5,2WD,Gasoline,FA,midsize car,6.0,26,34,29,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.8,4.0,Auto-4,2WD,Gasoline,FA,midsize car,6.0,24,32,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
NISSAN Versa,2010,1.8,4.0,Man-6,2WD,Gasoline,FA,midsize car,6.0,26,31,28,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Versa,2010,1.8,4.0,CVT,2WD,Gasoline,FA,midsize car,6.0,28,34,30,8.0,yes,low,medium,mod_high,high,high,high,high
NISSAN Xterra,2010,4.0,6.0,Auto-5,2WD,Gasoline,CA,SUV,7.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN Xterra,2010,4.0,6.0,Man-6,2WD,Gasoline,CA,SUV,7.0,16,20,18,4.0,no,mod_high,mod_high,mod_high,medium,low,medium,medium
NISSAN Xterra,2010,4.0,6.0,Auto-5,4WD,Gasoline,CA,SUV,7.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Xterra,2010,4.0,6.0,Man-6,4WD,Gasoline,CA,SUV,7.0,16,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Xterra,2010,4.0,6.0,Auto-5,2WD,Gasoline,FA,SUV,6.0,15,21,17,3.0,no,mod_high,mod_high,mod_high,medium,medium,medium,low
NISSAN Xterra,2010,4.0,6.0,Man-6,2WD,Gasoline,FA,SUV,6.0,16,20,18,4.0,no,mod_high,mod_high,mod_high,medium,low,medium,medium
NISSAN Xterra,2010,4.0,6.0,Auto-5,4WD,Gasoline,FA,SUV,6.0,15,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
NISSAN Xterra,2010,4.0,6.0,Man-6,4WD,Gasoline,FA,SUV,6.0,16,20,17,3.0,no,mod_high,mod_high,mod_high,medium,low,medium,low
PONTIAC G3,2010,1.6,4.0,Auto-4,2WD,Gasoline,FC,small car,7.0,25,34,28,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G3,2010,1.6,4.0,Man-5,2WD,Gasoline,FC,small car,7.0,27,35,30,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5,2010,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,9.0,24,33,27,7.0,yes,low,medium,high,high,high,high,mod_high
PONTIAC G5,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.0,25,35,29,8.0,yes,low,medium,high,high,high,high,high
PONTIAC G5,2010,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6.0,24,33,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
PONTIAC G5,2010,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,25,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5,2010,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,6.0,24,33,27,7.0,yes,low,medium,mod_high,high,high,high,mod_high
PONTIAC G5,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6.0,25,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5 GT,2010,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,9.0,23,32,26,7.0,yes,low,medium,high,high,high,high,mod_high
PONTIAC G5 GT,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.0,25,35,29,8.0,yes,low,medium,high,high,high,high,high
PONTIAC G5 GT,2010,2.2,4.0,Auto-4,2WD,Gasoline,FA,small car,6.0,23,32,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
PONTIAC G5 GT,2010,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,25,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5 GT,2010,2.2,4.0,Auto-4,2WD,Gasoline,CA,small car,6.0,23,32,26,7.0,yes,low,medium,mod_high,high,high,high,mod_high
PONTIAC G5 GT,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6.0,25,35,29,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5 XFE,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,9.0,25,37,30,8.0,yes,low,medium,high,high,high,high,high
PONTIAC G5 XFE,2010,2.2,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,25,37,30,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G5 XFE,2010,2.2,4.0,Man-5,2WD,Gasoline,CA,small car,6.0,25,37,30,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC G6,2010,2.4,4.0,Auto-4,2WD,Gasoline,CA,small car,9.0,22,30,25,7.0,yes,medium,medium,high,high,high,high,mod_high
PONTIAC G6,2010,3.5,6.0,Auto-4,2WD,Gasoline,CA,small car,9.0,18,29,22,6.0,yes,mod_high,mod_high,high,mod_high,high,mod_high,mod_high
PONTIAC G6,2010,2.4,4.0,Auto-4,2WD,Gasoline,FA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
PONTIAC G6,2010,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,22,33,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
PONTIAC G6,2010,2.4,4.0,Auto-4,2WD,Gasoline,CA,small car,6.0,22,30,25,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
PONTIAC G6,2010,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small car,6.0,22,33,26,7.0,yes,medium,medium,mod_high,high,high,high,mod_high
PONTIAC G6,2010,3.5,6.0,Auto-4,2WD,Gasoline,FA,small car,6.0,18,29,22,6.0,no,mod_high,mod_high,mod_high,mod_high,high,mod_high,mod_high
PONTIAC G6,2010,3.6,6.0,SemiAuto-6,2WD,Gasoline,FA,small car,6.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
PONTIAC G6,2010,3.6,6.0,SemiAuto-6,2WD,Gasoline,CA,small car,6.0,17,26,20,5.0,no,mod_high,mod_high,mod_high,medium,mod_high,mod_high,mod_high
PONTIAC G6,2010,3.9,6.0,SemiAuto-4,2WD,Gasoline,FA,small car,6.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
PONTIAC G6,2010,3.9,6.0,SemiAuto-4,2WD,Gasoline,CA,small car,6.0,15,22,18,4.0,no,mod_high,mod_high,mod_high,medium,medium,medium,medium
PONTIAC Solstice,2010,2.0,4.0,Auto-5,2WD,Gasoline,FA,small car,6.0,19,27,22,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Solstice,2010,2.0,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,19,29,23,6.0,no,low,medium,mod_high,mod_high,high,mod_high,mod_high
PONTIAC Solstice,2010,2.0,4.0,Auto-5,2WD,Gasoline,CA,small car,6.0,19,27,22,6.0,no,low,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Solstice,2010,2.0,4.0,Man-5,2WD,Gasoline,CA,small car,6.0,19,29,23,6.0,no,low,medium,mod_high,mod_high,high,mod_high,mod_high
PONTIAC Solstice,2010,2.4,4.0,Auto-5,2WD,Gasoline,FA,small car,6.0,19,24,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
PONTIAC Solstice,2010,2.4,4.0,Man-5,2WD,Gasoline,FA,small car,6.0,19,26,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Solstice,2010,2.4,4.0,Auto-5,2WD,Gasoline,CA,small car,6.0,19,24,21,5.0,no,medium,medium,mod_high,mod_high,medium,mod_high,mod_high
PONTIAC Solstice,2010,2.4,4.0,Man-5,2WD,Gasoline,CA,small car,6.0,19,26,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Vibe,2010,1.8,4.0,Auto-4,2WD,Gasoline,CA,station wagon,7.0,26,31,28,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC Vibe,2010,1.8,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,26,32,28,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC Vibe,2010,2.4,4.0,Auto-4,4WD,Gasoline,CA,station wagon,7.0,20,26,22,6.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Vibe,2010,2.4,4.0,Man-5,2WD,Gasoline,CA,station wagon,7.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Vibe,2010,2.4,4.0,SemiAuto-5,2WD,Gasoline,CA,station wagon,7.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
PONTIAC Vibe,2010,1.8,4.0,Auto-4,2WD,Gasoline,FA,station wagon,6.0,26,31,28,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC Vibe,2010,1.8,4.0,Man-5,2WD,Gasoline,FA,station wagon,6.0,26,32,28,8.0,yes,low,medium,mod_high,high,high,high,high
PONTIAC Vibe,2010,2.4,4.0,Auto-4,4WD,Gasoline,FA,station wagon,6.0,20,26,22,6.0,no,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Vibe,2010,2.4,4.0,Man-5,2WD,Gasoline,FA,station wagon,6.0,21,28,24,7.0,yes,medium,medium,mod_high,mod_high,mod_high,mod_high,mod_high
PONTIAC Vibe,2010,2.4,4.0,SemiAuto-5,2WD,Gasoline,FA,station wagon,6.0,21,29,24,7.0,yes,medium,medium,mod_high,mod_high,high,mod_high,mod_high
PORSCHE 911 Carrera,2010,3.6,6.0,Man-6,2WD,Gasoline,FA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera,2010,3.6,6.0,Auto-7,2WD,Gasoline,FA,small car,6.0,19,27,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera,2010,3.6,6.0,Man-6,2WD,Gasoline,CA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera,2010,3.6,6.0,Auto-7,2WD,Gasoline,CA,small car,6.0,19,27,22,6.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4,2010,3.6,6.0,Man-6,4WD,Gasoline,FA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4,2010,3.6,6.0,Auto-7,4WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4,2010,3.6,6.0,Man-6,4WD,Gasoline,CA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4,2010,3.6,6.0,Auto-7,4WD,Gasoline,CA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4 Cabriolet,2010,3.6,6.0,Man-6,4WD,Gasoline,FA,small car,6.0,18,25,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
PORSCHE 911 Carrera 4 Cabriolet,2010,3.6,6.0,Auto-7,4WD,Gasoline,FA,small car,6.0,18,26,21,5.0,no,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high,mod_high
